,content,publish_time,s_publish_time,sentiment,1. open,2. high,3. low,4. close,5. volume,same_day_change,same_day_percentage_change,1_day_change,1_day_percentage_change,same_day_accuracy,1_day_accuracy
61,"Demand for Tesla Inc.’s cars is expected to see more pressure amid increasing competition, the phase-out of a federal tax incentive and an aging product lineup, Evercore ISI analyst Arndt Ellinghorst said on Monday.",2019-04-22T12:09:13.128Z,2019-04-22 00:00:00+00:00,-1.0,269.0,269.68,262.48,262.75,12147141.0,-6.25,-0.023234200743494422,-10.509999999999991,-0.038461538461538436,0.023234200743494422,0.038461538461538436
62,Tesla Inc. shares climbed the most since June after Elon Musk said in an email to employees that the carmaker has a chance to top the vehicle-delivery record it set in the second quarter.,2019-09-26T18:18:43.440Z,2019-09-26 00:00:00+00:00,1.0,230.66,243.31,227.4,242.56,12078785.0,11.900000000000006,0.05159108644758521,13.860000000000014,0.060603410581547834,0.05159108644758521,0.060603410581547834
63,"Tesla Inc. had its worst week since Elon Musk’s effort to take the carmaker private fell apart, sending its market capitalization below Ford Motor Co.’s for the first time in over a year.",2019-04-26T16:59:47.675Z,2019-04-26 00:00:00+00:00,-1.0,246.5,246.68,231.13,235.14,22360709.0,-11.360000000000014,-0.04608519269776882,-12.490000000000009,-0.05043815369704807,0.04608519269776882,0.05043815369704807
64,"Tesla Inc. is revamping its organization in Asia to put more focus on China as the company prepares to start manufacturing in the world’s largest electric-car market, people familiar with the matter said.",2019-06-18T08:28:17.461Z,2019-06-18 00:00:00+00:00,1.0,228.72,234.74,222.56,224.74,12715788.0,-3.9799999999999898,-0.017401189227002404,-0.28999999999999204,-0.0012887170599474862,-0.017401189227002404,-0.0012887170599474862
65,"Tesla Inc. is edging closer to recording its second death cross since September, a bearish signal whereby a stock’s 50-day moving average crosses below the 200-day line. The electric-car maker fell as much as 3.4 percent on Tuesday after the U.S. Securities and Exchange Commission asked a judge to hold Chief Executive Officer Elon Musk in contempt for violating a settlement that required him to get Tesla’s approval before communicating material information to investors.",2019-02-26T16:42:14.489Z,2019-02-26 00:00:00+00:00,-1.0,292.22,302.01,288.7701,297.86,8582535.0,5.639999999999986,0.019300527000205275,-0.9099999999999682,-0.0030458212002543172,-0.019300527000205275,0.0030458212002543172
69,Tesla Inc. shares dropped in Tuesday’s pre-market after the U.S. Securities and Exchange Commission asked a judge to hold Elon Musk in contempt for violating a settlement agreement.,2019-02-26T13:49:20.308Z,2019-02-26 00:00:00+00:00,-1.0,292.22,302.01,288.7701,297.86,8582535.0,5.639999999999986,0.019300527000205275,-0.9099999999999682,-0.0030458212002543172,-0.019300527000205275,0.0030458212002543172
70,Tesla Inc. shares dropped in Tuesday’s pre-market after the U.S. Securities and Exchange Commission asked a judge to hold Elon Musk in contempt for violating a settlement agreement.,2019-02-26T13:49:20.308Z,2019-02-26 00:00:00+00:00,-1.0,292.22,302.01,288.7701,297.86,8582535.0,5.639999999999986,0.019300527000205275,-0.9099999999999682,-0.0030458212002543172,-0.019300527000205275,0.0030458212002543172
66,"The concerns around the demand for Tesla Inc.’s cars are resurfacing as the second quarter nears a close, with Goldman Sachs analyst David Tamberrino saying volume estimates for the second half of the year and beyond appear to be high, considering there are now fewer “levers to pull to stoke demand going forward.”",2019-06-20T12:05:16.113Z,2019-06-20 00:00:00+00:00,-1.0,223.0,226.9,216.35,219.62,11863462.0,-3.3799999999999955,-0.01515695067264572,-6.810000000000002,-0.030075520028264857,0.01515695067264572,0.030075520028264857
68,Tesla Inc. reported earnings that fell short of analysts’ estimates as Chief Executive Officer Elon Musk cuts jobs to keep the electric-car maker profitable.,2019-01-30T21:38:38.098Z,2019-01-30 00:00:00+00:00,-1.0,300.45,309.0,298.49,308.77,11250318.0,8.319999999999993,0.027691795639873503,11.310000000000002,0.0380219189134674,-0.027691795639873503,-0.0380219189134674
88,Being a Tesla Inc. shareholder has required a strong stomach over the past year as the stock price routinely posted double-digit price swings from one month to the next. Now options investors are bracing for even more volatility in the wake of the company’s earnings report.,2019-01-30T19:14:44.162Z,2019-01-30 00:00:00+00:00,1.0,300.45,309.0,298.49,308.77,11250318.0,8.319999999999993,0.027691795639873503,11.310000000000002,0.0380219189134674,0.027691795639873503,0.0380219189134674
71,"Tesla Inc.’s manic year of production took its toll on workers. Staff at the automaker’s lone assembly plant in Fremont, California, spent almost three times as many days off the job because of work-related injuries and illness in 2018 as the year before, an indication of just how much strain they were under as they manufactured electric cars at scale for the first time. When taking headcount growth into account, the amount of time away per worker doubled last year, according to Tesla’s report t",2019-03-19T13:06:12.367Z,2019-03-19 00:00:00+00:00,0.0,267.5,273.3,263.46,267.47,11800630.0,-0.029999999999972715,-0.00011214953271017838,-2.019999999999982,-0.007495639912427077,-0.0,-0.0
73,"Tesla Inc. could soon become more German, if Morgan Stanley’s prediction is right.",2019-11-07T10:19:51.512Z,2019-11-07 00:00:00+00:00,0.0,329.14,341.5,328.02,335.54,14467348.0,6.400000000000034,0.019444613234489986,8.960000000000036,0.027435850327637956,0.0,0.0
74,"As Tesla Inc.’s tumultuous first quarter draws to an end, another Wall Street analyst cautioned that the company’s vehicle deliveries for the period may disappoint.",2019-03-25T13:56:59.959Z,2019-03-25 00:00:00+00:00,-1.0,259.71,263.18,254.46,260.42,10215029.0,0.7100000000000364,0.0027338184898542083,-4.109999999999957,-0.015536990133444006,-0.0027338184898542083,0.015536990133444006
75,"Tesla Inc.’s home state of California accounted for almost half of all Model 3 registrations through the first 10 months of 2018, a sign that the electric-car maker is wildly popular in the Golden State but not yet ubiquitous in other parts of the country.",2019-01-16T22:30:02.261Z,2019-01-16 00:00:00+00:00,1.0,344.78,352.0,343.5,346.05,4691739.0,1.2700000000000387,0.0036835083241488448,1.6200000000000045,0.004703423046772848,0.0036835083241488448,0.004703423046772848
78,Tesla Inc.’s recent progress in a few key initiatives while showing increased efficiency in fulfilling its global order book -- all in a relatively quiet manner -- is music to the ears of one analyst.,2019-09-03T12:30:08.444Z,2019-09-03 00:00:00+00:00,1.0,224.08,228.95,223.16,225.01,5360546.0,0.9299999999999784,0.004150303463048815,-0.6000000000000227,-0.002659456584371389,0.004150303463048815,-0.002659456584371389
81,"Tesla Inc. shares plunged 5 percent Friday, the worst rout for the stock following one of Chief Executive Officer Elon Musk’s parties to hype a new product or service.",2019-03-15T20:20:40.098Z,2019-03-15 00:00:00+00:00,-1.0,283.51,283.7244,274.4,275.43,14785531.0,-8.079999999999984,-0.028499876547564404,-14.529999999999973,-0.05011036004966196,0.028499876547564404,0.05011036004966196
91,Tesla Inc.’s plunging stock price indicates investors want Elon Musk to quickly cut a deal with the Securities and Exchange Commission. The question is whether the notoriously unpredictable chief executive officer will take the hint.,2018-09-28T16:25:51.884Z,2018-09-28 00:00:00+00:00,0.0,270.26,278.0,260.56,264.77,33649700.0,-5.490000000000009,-0.02031377192333312,-42.75,-0.13901534859521336,-0.0,-0.0
92,A bipartisan group of senators introduced legislation Wednesday that would extend a lucrative tax credit for electric vehicles that could benefit companies like Tesla Inc. and General Motors Co.,2019-04-10T14:18:34.673Z,2019-04-10 00:00:00+00:00,1.0,276.74,278.38,272.8925,276.06,7061314.0,-0.6800000000000068,-0.002457180024571825,3.75,0.013771069736697061,-0.002457180024571825,0.013771069736697061
93,"Tesla Inc. shares rebounded from last week’s U.S. lawsuit over Elon Musk’s take-private tweets, as a settlement ensured the billionaire will keep calling the shots at the carmaker he’s said is on the verge of profitability.",2018-10-01T09:40:15.752Z,2018-10-01 00:00:00+00:00,-1.0,305.77,311.44,301.05,310.7,21777597.0,4.930000000000007,0.016123229878666996,45.93000000000001,0.17347131472598853,-0.016123229878666996,-0.17347131472598853
96,"Elon Musk may be starting to put those take-private tweets behind him, but his fortune will need more time to recover.",2018-10-01T22:02:05.175Z,2018-10-01 00:00:00+00:00,0.0,305.77,311.44,301.05,310.7,21777597.0,4.930000000000007,0.016123229878666996,45.93000000000001,0.17347131472598853,0.0,0.0
94,"Tesla fell 1.7 percent pre-market Tuesday, after Morgan Stanley forecast “an air pocket in demand that is coming earlier than we expected,” and cut its price target on the electric-vehicle maker to $260 from $283.",2019-03-12T11:20:27.611Z,2019-03-12 00:00:00+00:00,-1.0,286.49,288.07,281.06,283.36,7504137.0,-3.1299999999999955,-0.01092533770812243,-7.560000000000002,-0.025986525505293567,0.01092533770812243,0.025986525505293567
97,"Tesla may qualify to be included in the S&P 500 Index in the second quarter of next year, Macquarie analyst Maynard Um wrote in a note to clients. That is, if it manages to show sustained profitability over trailing 12 months.",2018-11-08T13:00:31.756Z,2018-11-08 00:00:00+00:00,0.0,348.5,357.5755,348.44,351.4,7090674.0,2.8999999999999773,0.008321377331420307,3.2399999999999523,0.00930606617647034,0.0,0.0
98,"The world’s biggest lithium-ion battery is about to get even bigger, with Tesla Inc. set to beef up capacity at the Hornsdale site in South Australia.",2019-11-19T01:04:54.375Z,2019-11-19 00:00:00+00:00,0.0,351.75,359.99,347.8,359.52,7736078.0,7.769999999999982,0.022089552238805918,9.529999999999973,0.027229349409983117,0.0,0.0
99,"Tesla Inc. sinks as much as 4.7 percent, briefly dipping below $300 a share, as questions about the profitability of its Model 3 linger even after the electric carmaker met its production goal of building 5,000 units a week.",2018-07-05T15:26:42.834Z,2018-07-05 00:00:00+00:00,1.0,313.76,314.39,296.22,309.16,17476374.0,-4.599999999999966,-0.014660887302396628,-1.6999999999999886,-0.005468699736215665,-0.014660887302396628,-0.005468699736215665
99,,,2010-06-29 00:00:00+00:00,,19.0,25.0,17.54,23.89,18766300.0,4.890000000000001,0.25736842105263164,,,,
99,,,2010-06-30 00:00:00+00:00,,25.79,30.4192,23.3,23.83,17187100.0,-1.9600000000000009,-0.07599844901124471,-0.060000000000002274,-0.002511511092507468,,
99,,,2010-07-01 00:00:00+00:00,,25.0,25.92,20.27,21.96,8218800.0,-3.039999999999999,-0.12159999999999997,-1.8699999999999974,-0.07847251363827101,,
99,,,2010-07-02 00:00:00+00:00,,23.0,23.1,18.71,19.2,5139800.0,-3.8000000000000007,-0.16521739130434784,-2.7600000000000016,-0.12568306010928965,,
99,,,2010-07-06 00:00:00+00:00,,20.0,20.0,15.83,16.11,6866900.0,-3.8900000000000006,-0.19450000000000003,-3.09,-0.16093749999999996,,
99,,,2010-07-07 00:00:00+00:00,,16.4,16.63,14.98,15.8,6921700.0,-0.5999999999999979,-0.03658536585365841,-0.3099999999999987,-0.019242706393544307,,
99,,,2010-07-08 00:00:00+00:00,,16.14,17.52,15.57,17.46,7711400.0,1.3200000000000003,0.08178438661710039,1.6600000000000001,0.1050632911392404,,
99,,,2010-07-09 00:00:00+00:00,,17.58,17.9,16.55,17.4,4050600.0,-0.17999999999999972,-0.010238907849829336,-0.060000000000002274,-0.003436426116838587,,
99,,,2010-07-12 00:00:00+00:00,,17.95,18.07,17.0,17.05,2202500.0,-0.8999999999999986,-0.050139275766016636,-0.34999999999999787,-0.02011494252873547,,
99,,,2010-07-13 00:00:00+00:00,,17.3938,18.64,16.9,18.14,2680100.0,0.7462000000000018,0.04290034380066471,1.0899999999999999,0.06392961876832848,,
99,,,2010-07-14 00:00:00+00:00,,17.94,20.15,17.7601,19.84,4195200.0,1.8999999999999986,0.10590858416945365,1.6999999999999993,0.093715545755237,,
99,,,2010-07-15 00:00:00+00:00,,19.94,21.5,19.0,19.89,3739800.0,-0.05000000000000071,-0.002507522567703145,0.05000000000000071,0.002520161290322509,,
99,,,2010-07-16 00:00:00+00:00,,20.7,21.3,20.05,20.64,2621300.0,-0.05999999999999872,-0.0028985507246376196,0.75,0.03770739064856721,,
99,,,2010-07-19 00:00:00+00:00,,21.37,22.25,20.92,21.91,2486500.0,0.5399999999999991,0.025269068788020547,1.2699999999999996,0.06153100775193798,,
99,,,2010-07-20 00:00:00+00:00,,21.85,21.85,20.05,20.3,1825300.0,-1.5500000000000007,-0.07093821510297485,-1.6099999999999994,-0.07348242811501593,,
99,,,2010-07-21 00:00:00+00:00,,20.66,20.9,19.5,20.22,1252500.0,-0.4400000000000013,-0.02129719264278806,-0.08000000000000185,-0.003940886699507429,,
99,,,2010-07-22 00:00:00+00:00,,20.5,21.25,20.37,21.0,957800.0,0.5,0.024390243902439025,0.7800000000000011,0.03857566765578646,,
99,,,2010-07-23 00:00:00+00:00,,21.19,21.56,21.06,21.29,653600.0,0.09999999999999787,0.004719207173194803,0.28999999999999915,0.013809523809523716,,
99,,,2010-07-26 00:00:00+00:00,,21.5,21.5,20.3,20.95,922200.0,-0.5500000000000007,-0.025581395348837244,-0.33999999999999986,-0.015969938938468764,,
99,,,2010-07-27 00:00:00+00:00,,20.91,21.18,20.26,20.55,619700.0,-0.35999999999999943,-0.017216642754662812,-0.3999999999999986,-0.019093078758949833,,
99,,,2010-07-28 00:00:00+00:00,,20.55,20.9,20.51,20.72,467200.0,0.16999999999999815,0.00827250608272497,0.16999999999999815,0.008272506082724895,,
99,,,2010-07-29 00:00:00+00:00,,20.77,20.88,20.0,20.35,616000.0,-0.41999999999999815,-0.020221473278767364,-0.36999999999999744,-0.017857142857142683,,
99,,,2010-07-30 00:00:00+00:00,,20.2,20.44,19.55,19.94,426900.0,-0.259999999999998,-0.012871287128712773,-0.41000000000000014,-0.020147420147420103,,
99,,,2010-08-02 00:00:00+00:00,,20.5,20.97,20.333,20.92,718100.0,0.4200000000000017,0.020487804878048865,0.9800000000000004,0.04914744232698087,,
99,,,2010-08-03 00:00:00+00:00,,21.0,21.95,20.82,21.95,1230500.0,0.9499999999999993,0.0452380952380952,1.0299999999999976,0.04923518164435925,,
99,,,2010-08-04 00:00:00+00:00,,21.95,22.18,20.85,21.26,913000.0,-0.6899999999999977,-0.031435079726651376,-0.6899999999999977,-0.03143507972665138,,
99,,,2010-08-05 00:00:00+00:00,,21.54,21.55,20.05,20.45,796200.0,-1.0899999999999999,-0.050603528319405754,-0.8100000000000023,-0.038099717779868425,,
99,,,2010-08-06 00:00:00+00:00,,20.1,20.1601,19.52,19.59,741900.0,-0.5100000000000016,-0.025373134328358284,-0.8599999999999994,-0.04205378973105134,,
99,,,2010-08-09 00:00:00+00:00,,19.9,19.98,19.45,19.6,812700.0,-0.29999999999999716,-0.01507537688442197,0.010000000000001563,0.0005104645227158588,,
99,,,2010-08-10 00:00:00+00:00,,19.65,19.65,18.82,19.03,1281300.0,-0.6199999999999974,-0.031552162849872646,-0.5700000000000003,-0.029081632653061185,,
